-249.693967306518,93
-399.42023175090117,82
-14.33683054321149,73
-223.05418833406083,94
-331.13118097534004,83
-51.96129015505687,124
-254.18606759499482,82
-309.436296604537,65
-388.38683547567825,71
-200.82182012150267,109
-344.03127038807935,93
48.163028173153265,149
-131.7822918594958,87
-391.0008001100568,106
-208.55294902591928,113
-468.6620965656773,126
-89.62029689293523,192
-399.65395742339797,91
-137.7907606508476,112
-223.88647171370337,140
-64.99886519070121,101
-168.01859660110472,109
-11.842574928842254,163
-398.7385305733366,112
242.83441181762927,192
-28.849109279610673,100
-123.8390947581289,116
-217.83199434281948,104
-175.59790750349438,108
-301.54571154320286,102
-325.1252203961195,108
-213.17970318394504,132
-97.53506029613511,149
-243.27569686621882,131
-33.82780656644887,103
-190.55045635241174,74
-242.37274076223446,120
-301.64743277643225,122
-175.29382008964149,130
-10.794425287324131,149
-84.7618297214122,80
-172.8287290804192,110
-232.17107127674416,239
-69.20128582688832,66
-168.32108865873766,149
-185.95053980442225,110
-327.2401870911499,120
-266.1271543387078,139
-585.2245954335478,68
-91.0661446756681,119
-117.2051290984224,69
-429.7745803596293,91
-121.86886931610037,101
-173.91874553044562,142
-314.15274484154145,124
-74.13227033239987,81
-120.62591468045912,123
-372.96116459332353,123
-32.449444878775864,151
-134.83784542829812,106
-236.9100936704732,115
-379.1985188280262,125
-285.7481816395972,156
190.49037040033593,374
-257.23213162221816,92
-62.985060234574426,120
-112.71942544655055,98
-692.9819358194281,70
-197.12017698029297,103
-8.653367753232601,236
267.6125208686889,233
-10.75639426648354,191
-150.61439945100665,66
-241.4978487391337,76
-510.71683968881206,92
-87.48721960383813,100
-417.5271398089904,99
-645.8468055945795,172
-165.84455503367099,107
-70.28539561691649,105
-295.8642206940276,177
-168.67759510134454,113
36.4849272625018,94
-204.07284754460505,163
-236.93332468586863,126
-146.78107520271817,106
8.708262849919379,145
-76.63481598887971,130
-183.7139632626544,146
-117.80443666387126,83
-284.14981363741845,122
-87.02911794691259,100
-182.06881195401195,298
-150.66336054402825,162
-162.93949208215048,97
-168.44145530317698,98
-73.37878874505752,211
-137.51307422798408,60
-164.60503162865731,121
-42.80629545584947,122
-20.082149273224744,183
-86.0381559106448,67
5.130747826532769,115
-22.215676914945092,177
11.351026282011702,208
-153.81479904849414,100
-161.9707056033341,146
-8.053730896865702,195
-261.7314683292343,115
-6.020497658980673,147
-20.204552477714984,131
23.10762930321677,192
-223.56869740110938,224
-109.49074672837222,69
-73.66679844703438,177
-159.79867468439042,90
-344.1297625694314,122
-30.010294333058425,167
-524.0173266402716,89
-652.2010079461514,97
2.1665593968159698,188
-16.02710837534312,99
-27.209439491574372,70
-348.40083735840534,104
-99.13198512898089,97
-114.94224678791484,108
-225.21800470017425,120
-576.9739366589572,95
-62.9403985202068,123
-87.25808051385697,166
-74.49219006501798,58
-243.95256876718565,126
-78.6708241614917,163
-120.31135633042254,115
-56.962868156537716,108
-133.79559779472842,79
-209.88893091487813,115
-438.04145878939454,75
-321.16349837540605,86
-316.14296641228816,97
-65.7709894599576,96
-293.6867269474627,116
-226.24379261196896,114
-118.75581696859408,109
-76.20982787937716,113
-182.81159315875004,132
-111.55126383620171,57
-199.9834499602751,85
-100.18938299074571,78
-27.37975583645951,104
-138.15962171803673,66
-160.37091398225408,99
-114.85457779186514,157
-282.3926072201091,109
-202.56840255467569,51
-177.3447978842251,54
-216.1973378958774,92
-159.4113624807773,101
-47.502767897369395,77
-49.717901531225486,136
25.397622260108307,141
-19.1349505495012,170
-279.60681135919106,78
-12.989239913478357,167
-261.25547387373285,177
-444.1562254003179,69
-346.3358511001613,77
-39.89929482327861,107
-91.16106409686,69
-2.7739539802579287,153
-33.252045186012964,150
-53.86699536583026,147
-183.7878718366133,117
-103.17256500390116,116
-97.22548329504387,105
-306.10771364131733,97
-272.5632622568964,193
-97.23989718761177,193
14.676439986263148,251
-191.17236575626424,105
-220.98522121976862,78
-385.00766988418945,89
-380.7964991348492,81
-225.2607353270718,58
-197.78556372890853,65
-121.94578664576886,61
-124.86490732206286,106
-55.79599856785853,90
-201.62983205981055,122
-409.4635105725526,80
-103.22092532489424,118
-169.1661161750725,93
-113.498703578754,139
-291.3777839157842,96
-116.67561053094107,77
-303.03995554140033,109
-8.631719921632879,75
-46.94366863842784,72
-341.2436051869176,104
-253.6674594172274,86
-349.5021253332733,55
-326.507249662444,119
-182.59684870334456,146
-3.4969950025878376,122
-69.13542575386452,68
257.4507018484087,195
-85.55393252393608,101
-44.583690248899714,219
-15.828444635976666,80
-468.14294797875687,120
-154.92155414345956,106
-130.8217994491996,83
1.5337089781308322,134
-239.97778186106174,145
-268.2041559380091,80
-9.522401372135306,154
-416.8412447201856,90
40.95338771810333,127
-7.396453992450148,101
-79.21175054411862,398
51.967971203394654,146
271.2163290821735,216
-10.28334652602031,209
-94.70056663053515,97
31.930626742737132,276
-426.80298785774437,79
-311.6570185472605,84
41.29053710508498,116
-156.00076374888314,96
34.809650314818384,190
-317.58887512271593,124
-230.65433178565732,180
-267.6853567527755,146
-177.8545876450993,212
37.00931628039234,130
-14.037902010274024,142
-125.61704554737535,76
-84.74931322011042,99
-27.77774802544897,179
-228.86405338114048,78
-111.47009147004704,62
-78.25064501723465,120
-69.29801174179494,63
-168.7274444085648,153
-74.42482566364885,63
-33.03694895285582,265
-73.28109218670471,91
-139.21463094366186,83
-115.4232802130217,69
-128.6578144300815,150
-480.3019287165396,174
-27.12438648502473,99
-19.67140942202083,156
18.663403897753952,215
-5.363642024483767,117
20.312779388451546,157
6.328035739922669,198
-22.795243589962425,110
-76.87521889862623,96
-70.33470906832875,99
-58.80336197912463,111
-300.7722037502899,99
-91.44764972542656,49
-325.4827566948693,212
-30.616998062312277,319
-150.54703463806442,65
25.04929395517877,124
0.510955322935871,68
-355.7135416509366,115
-69.32620204750205,176
-186.06236842544445,201
18.789476621555735,162
9.598666671367454,145
-72.73545390255572,116
-234.2628211724687,123
-285.9869806573514,156
29.11518647536053,76
-29.41437671184235,103
3.4305765350125483,116
277.3410492139311,156
-175.82653370688257,149
35.9146092059122,186
-4.30398251466697,144
25.387826174401354,128
-34.40928455848099,123
-67.8025982412777,68
260.43844222498444,168
-54.759052579431426,97
-113.32968390231291,100
-71.31106275798963,183
-67.13945472078848,297
-16.238459131400163,130
-53.514802275343044,120
-265.1052396185064,118
-45.332868538796845,57
-5.60554793670488,117
-256.67419018822284,204
-126.49780924959933,70
266.81746525455435,236
-151.09671175416784,93
29.84747177546714,198
-227.257437544139,230
30.09537755384821,147
-7.135817848994904,112
-74.98801264488475,113
31.79598513196845,181
-4.908617714969125,109
250.35661702905853,222
-16.215678183789407,179
47.11700967778191,110
17.92277170060764,73
4.0049472354750435,237
181.07276649842228,326
-181.12822819171683,97
-202.3934126349182,207
56.29323483472825,112
21.87452620075132,134
-55.104338056628336,86
-4.446284586095928,77
-296.4138969703605,195
-31.191719467887665,142
-168.09315844223607,194
-88.83325193679133,96
-3.3730474176476974,85
-0.6846771981558959,179
15.868895527780708,81
-70.09924914576234,93
-257.85979663311764,145
16.435870016108893,163
-18.215964436841944,107
0.812750625152745,104
-29.66385272350486,72
-38.74055678624441,216
-124.49323131636179,215
-208.47194683402242,111
-5.177270099170201,101
-117.27423558876137,105
-18.494041645969332,116
-64.19616650781244,130
6.323736720778399,235
-51.51971894787664,77
-1.266232231070063,181
-140.3057480174282,63
-48.08247170428605,166
-37.12527041752557,68
-264.31623806936216,185
-16.036853583249737,120
289.77140576100317,246
-97.64246273139119,67
-147.04696534175466,207
-107.77430091091215,56
-78.1948751510727,127
-19.71171953511515,148
-88.93969139140737,69
291.19625124856697,186
13.864416985954676,181
27.536986485225313,122
-213.8589248504273,141
-80.68434323713277,82
52.09111202075832,136
-147.9471686538634,133
15.51249740684024,117
14.349742457567643,110
-212.70276553762778,223
-44.84989101458446,70
11.292166353260612,65
37.12601621169779,130
-31.503727643123753,117
35.886209781820924,200
9.447002877547703,87
-56.43796972851303,54
45.06250140459014,170
-17.368935926569677,75
-124.54144185870226,138
-202.10603776039233,192
-81.93456080739544,81
-63.49495020031372,182
-40.640337424615076,97
-9.648435768626726,62
-86.93263524696079,200
255.4136958198293,171
-20.282519164496264,85
25.736260510054734,211
12.583379300793865,112
-2.484874447157239,83
-44.29014083261503,66
254.50799023500738,221
255.4980161883651,268
-3.953395084786905,194
-8.77176298943219,121
-91.24129173774972,81
-55.918157897023164,116
-8.453222812204544,137
-41.333712510558506,134
22.11195023697094,88
34.837533885444714,181
-239.59330256991754,124
-17.603758339903806,115
-28.835425599393005,75
-35.77857812878443,147
24.04867118265446,144
-78.99569971818164,101
-9.580888441988037,63
-10.87429515799117,144
-71.8140008184455,119
-8.766797089740948,168
-5.24321380286392,105
275.9757400870312,189
-277.52490648126945,146
-16.559673391833627,119
-355.8770855257054,168
25.359689691315538,134
16.445202939932685,147
-44.601663309937045,93
-51.981795387375634,163
26.76609181074012,157
-2.6488379418789663,202
-26.982806437679983,137
-75.17450330550307,120
-156.55418496995372,97
-18.78938750166239,145
42.9165450707404,84
27.07743229512384,187
-146.85900244130173,235
245.9802975602052,210
19.702740693755203,114
9.00369234727745,241
-0.7988516503499312,144
-77.93987705177067,159
3.3335861850194277,185
-209.7679777363953,113
-85.89878171997393,84
-334.874778605978,124
-302.14409634500083,117
281.8491478475686,268
34.13462795803122,153
261.6296013720991,229
7.792797305418574,84
-63.87454436367658,112
-164.45421689751146,177
-51.62523193897933,109
39.967433668950946,103
-14.525963337435783,126
47.79101749652301,200
30.947946634277002,137
-100.53094616138559,84
31.28706159503261,84
-26.862873962333296,220
-269.4092928609275,99
-50.10936986685816,70
-110.36833138282505,122
-76.63377361768482,166
-23.35358930461109,98
-167.82513764420364,124
-106.75119753897575,90
-19.433684441641603,144
-436.50766276834315,82
-174.03341716269264,65
-54.42637806970963,75
22.716706883303175,109
4.150761086666975,89
-23.21801288596967,96
-339.6488206749523,74
-68.46930181369277,74
-213.08416925157553,120
44.76350528541846,116
48.226356486518,182
-628.1971221494508,101
-41.41157419420112,76
-155.9009792638371,89
-172.7858040253149,116
-20.602561565907948,109
-225.9005676897236,57
-100.55013254286034,65
-159.78910258575763,92
-172.2965006923418,59
-249.4661971338927,180
-39.149026510452984,134
-50.70502754145549,237
-2.296063960071052,114
-22.90628224059273,126
-23.84167580813596,129
-14.859568293063603,132
-148.41990310225515,86
28.385943031716124,80
-146.2507867150744,117
5.874686529590605,103
-53.36829695213106,53
35.935253322208325,216
-66.56885425764534,122
-110.69021398656616,86
28.255108608025836,191
-16.19082893312509,170
-15.246162728852298,71
-167.11041300977485,195
-310.2374431569889,117
275.68704975497553,240
4.229011174962409,126
12.77066053178362,122
251.7369548845643,244
-12.321087025285237,134
-55.99287746310926,143
-12.28371028107145,71
-12.345034482442756,228
271.6770113537739,141
-121.31843444395865,191
-118.68457389469907,121
-190.53439714116476,230
12.52499688558376,96
38.77809979180893,165
26.37358566135751,298
-28.42313818861227,137
16.189525162244195,119
-234.39728679641155,111
-11.010404287783842,125
13.771529026874987,120
-58.85203332939136,91
-21.584164619930277,83
11.06714804599875,141
1.8979394052970378,67
1.8978645743644904,192
-48.92378771334915,67
4.3716086829368095,203
277.5562244979434,160
-210.56777421495627,386
-120.62348450937857,65
-2.4937525526174653,179
-46.36000421189876,97
-33.128586266109025,116
-141.9961182629933,112
-52.4674888465861,115
-67.91553844371967,101
-91.86696469324565,139
39.519618296734905,185
4.140954551805123,141
-241.88210840977,293
273.60623213694885,178
2.247863611977934,109
-202.42470075807975,157
-60.98887693432202,78
-156.83989391570282,109
-31.797714537569476,78
-3.0000223381784537,83
22.41556493554495,201
-162.04799231495286,122
-76.71406411673125,229
-3.0379589258320863,128
-40.053109314453934,197
-374.1068925208073,113
-25.73719832865521,173
5.114557584607411,137
-164.11964819354105,300
-150.97458394984466,57
-3.7947377012339985,189
-54.93238399090666,60
225.96587560293244,316
-82.35803529636742,67
37.37259030170924,334
261.6541527344231,361
-67.54523891286959,196
236.07533007685396,257
-66.9905564065851,157
5.497503212362716,129
-43.597522059804845,153
-55.17019842137442,65
-6.605354163565707,82
-322.14532549249344,184
-53.583064677077815,65
-41.106021531144734,278
-8.40777427608343,149
266.79614504759957,264
38.93297044509927,148
17.41894332498022,159
33.795062146913324,96
-1.9524981651597955,149
70.87601391613205,83
272.7790462084843,378
32.27126845284104,117
-31.272842209278338,61
41.44178738751066,178
-8.732306699059293,99
-7.036768533495035,308
-11.685125498529388,76
-30.53952455630953,143
-53.801416719954275,123
-297.74307734197896,216
12.016756204589782,211
260.9951281544867,149
266.654466680341,285
-160.21864052562893,140
74.19783750965064,124
-34.086791430617794,135
-216.72639260099646,95
-197.21215578697363,75
-257.1807300957777,144
-97.96923370478297,148
243.54190918564717,409
-125.21910162631299,108
248.93352542651414,320
262.36739312693754,299
25.58847092722054,217
-30.249562145090792,119
-8.405138571881068,122
-304.585997261065,176
-141.16091894429357,108
8.48474679002345,238
31.351187582819477,102
5.000766738677427,73
-219.60570338676047,249
26.967730605421963,134
-68.57879318855996,245
-42.41857384402546,130
-124.78404027863193,87
-49.66741312682183,170
-48.01566814350704,74
-96.12998100900435,165
271.4156685050099,276
-18.172024777098017,145
-47.505180719287864,70
7.274680389608349,147
-29.71752846031096,134
-31.27686775290499,127
-332.9897147727641,106
-45.05363096595481,62
-6.42560533023908,232
-37.152511812459416,130
-5.600558184979661,107
20.844283617922358,69
-378.78246221078524,202
-36.411508734724464,61
264.61675142521403,190
-41.32484666376409,150
9.718863529669477,152
-0.6758094735239695,122
25.47914638173978,70
-20.22566682671416,120
269.74587063282945,273
0.14545109653016652,196
27.437332142894178,116
19.801758870762526,94
-57.623971532909565,104
-22.909400371782695,134
-23.75336746987118,116
23.968109551671006,199
54.342630205386655,83
11.417156952840884,106
-131.13517637671694,119
-243.25993540884676,96
-96.79564510361955,244
11.876302262876749,113
2.7641083754643887,110
-4.855578019512819,151
-58.052861717014146,203
-27.50296207691612,68
-51.160968073366696,299
-27.99265284657362,86
0.043840815125221866,69
-45.32085319299864,58
-10.982573359197872,110
-177.55961726567688,205
262.2563627320202,207
40.8955317653847,253
-46.89193198738303,72
21.692738193360242,159
-39.5892336766083,69
-24.94424900340637,165
-38.42329887429396,104
44.55579200611393,176
-51.761174314563334,55
240.78126524516344,212
-85.8731829414017,65
-451.3037609233549,297
22.406059633392744,163
-29.088745460316915,57
-15.476128359689824,333
-212.46510239939306,364
-34.78871549178126,89
27.144229600375866,132
250.52577918660336,225
5.226602187820816,160
40.417383744528706,70
249.6930205204875,308
26.559323020634082,352
30.790152536952036,315
-7.903666674782642,438
-6.165702816687002,307
-86.88329135922807,154
-43.416178202853146,102
-0.7550818938812824,82
-34.25674609956012,102
-215.51005625022964,128
-490.13109910979574,57
37.11476712633262,124
-231.31442591810537,140
-78.50683788810542,93
254.59186204532776,308
53.929372141908715,329
-4.301985730155451,136
23.895864258353456,111
-162.5003014513739,112
47.390435699947034,169
12.819249417713749,223
250.74190226235706,274
-3.1932212498182366,178
20.100852867429467,251
35.571990732682366,158
-2.191930996931859,134
-211.46143929576547,114
-16.639803363561953,181
45.639174708661045,178
268.1752533619752,235
-29.080656281104808,141
-25.0781031334527,253
18.136738544350877,65
-216.95576553990816,143
-49.79807695409439,154
-37.72188260262021,160
-14.259452049336872,71
269.1689464572528,330
228.22256095466437,399
244.79523746372465,344
260.029243324311,523
-28.714747999924384,161
1.881895943715648,102
-33.209011690996704,263
27.73540591416358,120
-23.420344119832592,73
-85.98067669796966,109
-45.13716751561104,60
-31.09754172571975,124
-231.5109739832249,131
-40.67004998747301,81
-13.906719740510852,123
35.08232529413988,269
32.64053646808259,172
23.037557062992292,88
-14.665138079088692,72
-0.9409759375150202,218
-40.331433166295795,120
-57.3103555566492,181
-17.98774832690718,215
-126.1871790216067,51
36.710115550019935,231
20.933908530997286,83
285.56299401372115,330
-112.16559333977806,124
-82.69803238146254,83
-44.89395662256754,144
3.639935426222749,161
-40.953691270999435,77
-211.93540411392834,117
-51.79897088423424,92
261.04610120102774,307
-31.019771495041397,129
-50.321469072438816,108
39.7034790948168,72
260.88367162937755,290
-57.68166363906147,99
-23.412069563488473,60
271.71608568885154,239
271.16990545622735,315
29.832857183287558,184
-493.16140944901167,227
21.45045758111634,80
262.6745163787474,212
19.97125423238319,139
-75.9185950805514,354
-30.20245886776209,107
21.648385026439826,147
-261.8107832879898,104
279.0732371763935,358
-25.809590815365368,280
-2.013859583488326,324
-52.75724293934567,114
-29.734224957408657,77
-369.91321166246234,135
-73.44691582801534,77
257.4191144252535,215
-15.205490642626287,82
-7.926177005907704,127
-60.71095192478093,110
-34.30584923267344,386
-86.66566142627437,130
19.789766807580605,107
-6.804717772094605,151
-25.597484154136126,79
-32.79642947437951,470
0.7130542955013937,209
-62.02773482524812,234
0.09037594809535676,300
255.94551156127076,162
25.72648590593718,203
-135.34801029836942,118
232.8246391955631,305
22.49088382495441,101
44.8117850521181,184
-84.21039741044467,311
267.01865617064175,373
-19.892090389133756,69
0.984786962210066,127
0.02514764162793881,289
-10.881432033916155,129
-167.4972286809283,105
-145.08657547467675,93
0.5333504513988601,79
-310.8238025427902,137
264.7257811947718,224
3.1883541279815404,205
274.327188603849,150
272.44164068965097,227
-8.578716258214243,206
256.9299220746666,314
-3.0411897818007105,119
-33.98421761739887,65
11.292052554981865,99
285.2109258297188,401
-7.608655799109243,310
-141.45058864513902,137
-200.11123431290645,103
-83.62811833402557,58
40.070822905025636,238
11.422569692146254,364
3.2123998111717924,120
259.11689028515264,207
-33.71828629248563,289
-7.9807977640032846,129
-293.90050782744765,100
-46.93489834814761,170
-17.787606153323253,87
219.92668652646378,223
-18.53276348833836,234
-25.227259005707353,114
6.991301957384991,85
-78.61622234053725,96
-86.1507821328901,97
-7.712758741741467,79
-60.32919404846511,196
269.5055943599791,273
234.26445256413695,357
-54.42966509758669,135
-3.9121667826101145,324
-4.94410597769388,75
-53.89786024900255,117
22.74500224034722,117
25.7386497029392,100
32.0477588815354,109
-38.03470932130158,76
-66.27350212614819,112
-61.47609489695577,124
-41.537400750640984,53
38.77805234548836,158
-16.536979695149114,69
-338.9351996309886,125
-353.87433695655204,153
9.95746332880833,181
-94.09452856753876,86
-228.4888967953066,137
-60.29709204212661,66
269.37934611702974,369
-39.107280632809776,165
-349.1903834218239,181
303.02396518844046,278
-438.90305439971826,151
-94.95308178406015,56
279.08313956285474,238
-31.91638815702224,66
-148.47315106579964,178
-89.27157074916808,57
36.420338838152986,99
-23.72830733002425,61
2.66803208250532,147
10.874179834919275,179
276.1115678674477,408
-202.84948735976866,225
-81.35261835811109,96
50.67245295757226,140
265.76492830226357,293
10.220026963012728,103
14.483352876260227,376
-7.88732979399299,154
-42.73352844602985,79
-44.217030695189905,101
-0.6658349516781499,109
-31.145866704743,261
27.146625195059613,138
18.144185214313126,106
33.98580495476858,87
-2.4723524558848027,253
226.03782717389583,255
-146.4333666471476,65
28.627404640165878,421
40.08238494414678,311
-54.919543463077986,132
-32.81530929301513,100
-21.553946211275473,99
241.33244964553788,252
-92.8155613282539,79
-261.24735171538583,160
-60.125284515875826,66
14.075248529972583,171
3.1923104508734923,157
-13.99131187476685,127
-52.02765182807481,179
-14.913802822073308,72
44.13255385547268,270
28.26461749361559,117
23.145499370221543,117
36.77649283187847,222
4.724254961148034,93
20.141662206518134,203
-23.84329245075709,59
-9.156063839647445,179
33.20792279147901,144
-30.32918998341472,87
-151.11076816233154,233
-148.7025486472581,57
62.93981278220235,168
-11.67389088439927,64
250.19399356196243,262
2.686468930618105,111
31.641238596258148,95
-486.0081334460413,447
-188.2315216381899,132
-201.67080189547332,148
-6.389949120392913,101
-55.79445981208542,118
6.596429590234308,87
-13.869521829279265,80
286.94807989232913,294
0.7960052651516634,236
14.68944290638214,298
21.40107785435484,146
38.742925941206096,224
-44.459035885926625,88
241.85630424048938,149
-111.7613144653257,95
8.863554663268715,135
-106.4451470149253,114
279.1017338963861,380
-238.90027195202126,116
-16.282498374826474,197
2.0410983809927075,181
-79.8012313811684,127
-253.08942623213534,182
-9.85563838290092,85
304.0820964611087,231
37.85666064827598,321
-124.2634131706713,219
-64.8441566732156,52
-14.337846736240735,105
-204.57044379522597,209
263.4048669943224,330
10.9178894306161,107
-67.38654116014854,93
-46.464268817504816,101
14.682117174741663,161
-32.058809037753164,63
-6.236871831255044,135
257.20647386653326,281
-339.6825684494211,124
22.78169899078354,160
-172.07968744054193,186
-41.2139768523553,212
-190.5028564741122,284
52.050086240709845,71
-53.190512509692525,127
45.212713960459126,80
-13.441027730566546,151
-7.948172216662002,81
-14.12632143397336,186
-59.342927023511486,95
64.08456376575361,129
-22.498685505249725,130
19.874696610489977,113
-2.671985111489164,144
-156.9677085605264,110
-17.652774497683936,61
-241.30041360382148,147
-31.948988349007067,70
-4.999373552147915,131
-18.222186874915124,79
-112.2813901425531,119
-26.73963152655952,527
-16.440781652700238,113
-3.5203586716161084,147
23.093474663378657,75
23.26315636658458,131
-22.276255103552927,114
30.545193699391945,119
37.90406197110195,296
8.038837552028895,86
237.4198165304998,355
54.89318225830152,139
20.979074766106535,142
5.524122060587203,115
-33.41751748329695,68
-260.19873322962053,153
-58.92613415471082,62
24.721602011566603,85
282.53250122609825,251
